noun,gender,lang
dilemme,m,fr
diiode,m,fr
diluvium,m,fr
dihydrure,m,fr
dimanche,m,fr
diluvion,m,fr
dimorphe,m,fr
dimensionnement,m,fr
dipinto,m,fr
dinitronitramide,m,fr
dinosaure non-avien,m,fr
dire,m,fr
diotis,m,fr
diplomatiste,m,fr
diploure,m,fr
dipyramide,m,fr
dirigeant,m,fr
discompte,m,fr
discours indirect libre,m,fr
discours de haine,m,fr
discriminant,m,fr
diseur,m,fr
disparu,m,fr
disjoncteur,m,fr
discutant,m,fr
discriminateur,m,fr
disetteux,m,fr
dispensaire,m,fr
disque,m,fr
disneur,m,fr
dispositif,m,fr
dingo,m,fr
disputeur,m,fr
disquaire,m,fr
disque de frein,m,fr
disque de glace,m,fr
distillat,m,fr
dissigne,m,fr
dissimulateur,m,fr
direct,m,fr
divertissement,m,fr
distillateur,m,fr
diviseur,m,fr
dizain,m,fr
dividende,m,fr
divulgateur,m,fr
djebel,m,fr
dogue,m,fr
doigt,m,fr
djoundi,m,fr
dogat,m,fr
doigt d'honneur,m,fr
dogmatisme,m,fr
dojo,m,fr
dogmatique,m,fr
doigtier,m,fr
dollar australien,m,fr
dom,m,fr
dolique,m,fr
dol,m,fr
dollar canadien,m,fr
dolmen,m,fr
domaine,m,fr
divorce,m,fr
domaine public,m,fr
domino,m,fr
dolman,m,fr
Dominiquais,m,fr
domicile,m,fr
Dominicain,m,fr
dommage,m,fr
dominateur,m,fr
don,m,fr
dompteur,m,fr
domptage,m,fr
don de sang,m,fr
don-juanisme,m,fr
dollar,m,fr
don du ciel,m,fr
donateur,m,fr
Donaldvillois,m,fr
don d'organes,m,fr
donatisme,m,fr
donneur de sang,m,fr
duodi,m,fr
dur,m,fr
dupeur,m,fr
duplex,m,fr
duplicateur,m,fr
duratif,m,fr
duralumin,m,fr
e caduc,m,fr
durcissement,m,fr
eagle,m,fr
e dans l'a,m,fr
e muet,m,fr
easy listening,m,fr
dzongkha,m,fr
e dans l'o,m,fr
dzo,m,fr
ectoblaste,m,fr
ectoderme,m,fr
effaceur,m,fr
effarement,m,fr
effluent,m,fr
effet de serre,m,fr
effort de guerre,m,fr
effet Joule,m,fr
effluve,m,fr
effritement,m,fr
effort,m,fr
Ehpad,m,fr
eidotrope,m,fr
eins,"pl,m",fr
embargo,m,fr
emballement,m,fr
Elvinois,m,fr
emballeur,m,fr
embauchage,m,fr
emmagasinage,m,fr
empaillement,m,fr
empaqueteur,m,fr
empaquetage,m,fr
empaillage,m,fr
empilage,m,fr
empire,m,fr
employeur,m,fr
empoisonnement,m,fr
empoisonneur,m,fr
encoubert,m,fr
endosseur,m,fr
encerclement,m,fr
enduit,m,fr
enchondrosarcome,m,fr
endosquelette,m,fr
endoparasite,m,fr
endosymbiote,m,fr
endurcissement,m,fr
enduriste,m,fr
enfantillage,m,fr
enivrement,m,fr
enkystement,m,fr
enlaidissement,m,fr
enjeu,m,fr
enlisement,m,fr
ennemi,m,fr
enneigement,m,fr
enlacement,m,fr
enlumineur,m,fr
enseignant,m,fr
enrouement,m,fr
enseignement,m,fr
ensevelissement,m,fr
ensantine,m,fr
ensoleillement,m,fr
ennoyage,m,fr
ensemble ouvert,m,fr
ennoblissement,m,fr
ensemble vide,m,fr
ensevelisseur,m,fr
ensemencement,m,fr
entailleur,m,fr
entartage,m,fr
enthousiasme,m,fr
entartement,m,fr
entassement,m,fr
enterrement de vie de jeune fille,m,fr
ensilage,m,fr
entier,m,fr
entrainement,m,fr
entonnoir,m,fr
entier naturel,m,fr
entoblaste,m,fr
entognathe,m,fr
entrain,m,fr
entrecroisement,m,fr
entre-temps,m,fr
envahisseur,m,fr
entrejeu,m,fr
entretien d'embauche,m,fr
environnement,m,fr
environs,"pl,m",fr
envers,m,fr
envoi,m,fr
enveloppement,m,fr
entremets,m,fr
envi,m,fr
envoye,m,fr
environnementalisme,m,fr
envol,m,fr
ergol,m,fr
ermitage,m,fr
ers,m,fr
ergatif,m,fr
ermite,m,fr
escalateur,m,fr
escargot,m,fr
esparcet,m,fr
espionnage,m,fr
esprit de contradiction,m,fr
espace vectoriel,m,fr
esse,m,fr
esprit frappeur,m,fr
essor,m,fr
esquimau,m,fr
essaimage,m,fr
essuyeur,m,fr
essoufflement,m,fr
est-nord-est,m,fr
estafier,m,fr
estran,m,fr
est-sud-est,m,fr
est-quart-nord-est,m,fr
ester,m,fr
estuaire,m,fr
europate,m,fr
exemplaire,m,fr
EVG,m,fr
exergue,m,fr
Exocet,m,fr
exempt,m,fr
expansionnisme,m,fr
exhibitionnisme,m,fr
eyalet,m,fr
expresso,m,fr
exploitant,m,fr
export,m,fr
exutoire,m,fr
extincteur,m,fr
fachisme,m,fr
fagot,m,fr
facilitateur,m,fr
factionnaire,m,fr
factage,m,fr
facteur de production,m,fr
faiblard,m,fr
facteur premier,m,fr
facturier,m,fr
fantastique,m,fr
faire-part,m,fr
faon,m,fr
farceur,m,fr
fardeau,m,fr
fantassin,m,fr
farfadet,m,fr
farniente,m,fr
far niente,m,fr
fast-food,m,fr
faucheur,m,fr
fardier,m,fr
fausset,m,fr
faux cul,m,fr
faucon hobereau,m,fr
faux-semblant,m,fr
faux doryphore,m,fr
faux plan,m,fr
fayot,m,fr
favoritisme,m,fr
femtokatal,m,fr
feignant,m,fr
feinteur,m,fr
ferrier,m,fr
ferraillage,m,fr
ferrite,m,fr
favus,m,fr
fiasco,m,fr
feutrage,m,fr
feux de la rampe,"pl,m",fr
fichage,m,fr
fif,m,fr
fief,m,fr
feux de position,"pl,m",fr
fichu,m,fr
fibrocartilage,m,fr
fidjien,m,fr
figuier de Carie,m,fr
fil d'Ariane,m,fr
filet japonais,m,fr
firman,m,fr
Fils du Ciel,m,fr
fils prodigue,m,fr
fiston,m,fr
fioul,m,fr
fix,m,fr
filament,m,fr
filipino,m,fr
fisicien,m,fr
fitness,m,fr
fixe,m,fr
fixage,m,fr
fjeld,m,fr
fisc,m,fr
fixe-chaussette,m,fr
fixisme,m,fr
flacon,m,fr
flageolet,m,fr
fjord,m,fr
flagellantisme,m,fr
flagellum,m,fr
flagellateur,m,fr
flagorneur,m,fr
Flamand,m,fr
flamant rose,m,fr
flamboyant,m,fr
flamboiement,m,fr
flambeur,m,fr
flambage,m,fr
flamingant,m,fr
flanc,m,fr
flamingantisme,m,fr
flamenco,m,fr
flash,m,fr
flan,m,fr
firmament,m,fr
Flandrien,m,fr
flash-ball,m,fr
flegme,m,fr
flanchet,m,fr
flaperon,m,fr
flatteur,m,fr
flanker,m,fr
fleurage,m,fr
flet,m,fr
flemmard,m,fr
fleurettiste,m,fr
flingueur,m,fr
flicage,m,fr
fleurie,m,fr
flipper,m,fr
fleurissement,m,fr
flingot,m,fr
flip-flap,m,fr
flirteur,m,fr
flocon,m,fr
flo,m,fr
flocon d'avoine,m,fr
flop,m,fr
florentin,m,fr
Florentin,m,fr
floriculteur,m,fr
Floridien,m,fr
flottage,m,fr
fluate,m,fr
flouze,m,fr
fluide,m,fr
flous,m,fr
flou artistique,m,fr
fluorate,m,fr
fluorhydrate,m,fr
fluorure,m,fr
flush,m,fr
fluorohydrure,m,fr
follicule,m,fr
follower,m,fr
foin,m,fr
foldoscope,m,fr
fonceur,m,fr
foirail,m,fr
foisonnement,m,fr
fond perdu,m,fr
fonds,m,fr
fondamental,m,fr
follet,m,fr
foncteur,m,fr
fondant,m,fr
fondeur,m,fr
fonds commercial,m,fr
fonds communs,m,fr
fonds de pension,m,fr
fonds de placement,m,fr
fongus,m,fr
fondement,m,fr
fongicide,m,fr
fonds de roulement,"pl,m",fr
fluor,m,fr
fonds d'investissement,m,fr
fontainier,m,fr
fonts baptismaux,"pl,m",fr
food truck,m,fr
foodtruck,m,fr
footing,m,fr
football australien,m,fr
football canadien,m,fr
foret,m,fr
foot,m,fr
footeux,m,fr
forceur,m,fr
forcement,m,fr
formeret,m,fr
forgeron,m,fr
fort,m,fr
forgeage,m,fr
foreur,m,fr
fortran,m,fr
forestier,m,fr
formateur,m,fr
fossile vivant,m,fr
fou de Bassan,m,fr
fou rire,m,fr
fou du volant,m,fr
foudre,"f,m",fr
fou furieux,m,fr
fouet,m,fr
foufou,m,fr
fouette-cul,m,fr
fouloir,m,fr
fouetteur,m,fr
fouinard,m,fr
four,m,fr
fourbi,m,fr
football,m,fr
fournil,m,fr
fournisseur,m,fr
fourmilion,m,fr
fourniment,m,fr
fourre-tout,m,fr
fourmillement,m,fr
fourrier,m,fr
fragment,m,fr
fourreur,m,fr
fourneau,m,fr
fourreau,m,fr
franc belge,m,fr
fraiseur,m,fr
franchisme,m,fr
franchiseur,m,fr
francien,m,fr
frangipanier,m,fr
Francilien,m,fr
frein,m,fr
franconien,m,fr
freinage,m,fr
frein moteur,m,fr
freineur,m,fr
freluquet,m,fr
galetas,m,fr
Gal,m,fr
gabariage,m,fr
furoncle,m,fr
gabion,m,fr
galvanoscope,m,fr
galet,m,fr
gambison,m,fr
gambette,"f,m",fr
gamin,m,fr
gamet,m,fr
gamos,m,fr
ganadero,m,fr
gang,m,fr
gandhisme,m,fr
gantelet,m,fr
gap,m,fr
ganga,m,fr
gamer,m,fr
gantier,m,fr
garant,m,fr
gangan,m,fr
garde-boue,m,fr
garde-fou,m,fr
garde du corps,m,fr
garde forestier,m,fr
garde-chiourme,m,fr
garde-chasse,m,fr
garde-collet,m,fr
garde-feu,m,fr
garde-frein,m,fr
garde-magasin,m,fr
garde-meuble,m,fr
gardian,m,fr
gardien de but,m,fr
gardiateur,m,fr
gardeur,m,fr
garde-queue,m,fr
gardien de la paix,m,fr
gardiennage,m,fr
gardien d'urgence,m,fr
gardon,m,fr
gardien de nuit,m,fr
garenne,"f,m",fr
garennier,m,fr
garnement,m,fr
gargouillement,m,fr
gargotier,m,fr
gargarisme,m,fr
gargouillis,m,fr
garofier,m,fr
gargantua,m,fr
garnissage,m,fr
garou,m,fr
gasconisme,m,fr
gasoil,m,fr
garrottage,m,fr
gasconnisme,m,fr
gastroscope,m,fr
gaspi,m,fr
gaspacho,m,fr
gastrinome,m,fr
gasparot,m,fr
gaspereau,m,fr
gastropode,m,fr
gateway,m,fr
gars,m,fr
gattilier,m,fr
gauche,"f,m",fr
gau,m,fr
gaucher,m,fr
gattopardisme,m,fr
gaufrier,m,fr
gaufrage,m,fr
gaufre,"f,m",fr
gauchissement,m,fr
gaufreur,m,fr
gauchisme,m,fr
gaulois,m,fr
gaur,m,fr
Gaulois,m,fr
gauscisme,m,fr
gaz noble,m,fr
gaz rare,m,fr
gazage,m,fr
gausseur,m,fr
gazetier,m,fr
gazon,m,fr
gazole,m,fr
gazoduc,m,fr
gbaka,m,fr
gazouillis,m,fr
gecko,m,fr
geignement,m,fr
gban,m,fr
gel hydroalcoolique,m,fr
gel douche,m,fr
gel,m,fr
gendarme,m,fr
Germain,m,fr
gerbier,m,fr
germe,m,fr
germanisme,m,fr
germicide,m,fr
germanium,m,fr
germinal,m,fr
germinateur,m,fr
GES,m,fr
geste commercial,m,fr
gestaltisme,m,fr
geste,"f,m",fr
getter,m,fr
geyser,m,fr
ghazi,m,fr
gewurztraminer,m,fr
ghassoul,m,fr
gigot,m,fr
ghetto,m,fr
giaour,m,fr
gilet jaune,m,fr
ghourd,m,fr
Ghiolof,m,fr
gimmick,m,fr
gilbertin,m,fr
giletier,m,fr
gingeolier,m,fr
girasol,m,fr
gilet pare-balles,m,fr
gibbon,m,fr
giratoire,m,fr
girofle,m,fr
ginseng,m,fr
giraumon,m,fr
giron,m,fr
giroflier,m,fr
girobroyeur,m,fr
girophare,m,fr
giton,m,fr
ginkgo,m,fr
gisant,m,fr
gitan,m,fr
gispet,m,fr
gisement,m,fr
glamour,m,fr
glacier,m,fr
gland,m,fr
givrage,m,fr
glaive,m,fr
glanage,m,fr
gladiateur,m,fr
gland clitoridien,m,fr
gobe-mouche,m,fr
gobelin,m,fr
glisseur,m,fr
gobelet,m,fr
goal,m,fr
glucane,m,fr
godillot,m,fr
godemichet,m,fr
gobemouche gris,m,fr
gobemouche noir,m,fr
gobetage,m,fr
gobeur,m,fr
godron,m,fr
golfeur,m,fr
gombo,m,fr
gommage,m,fr
gommose,m,fr
gonfleur,m,fr
gond,m,fr
gonion,m,fr
gonflement,m,fr
goliard,m,fr
gonocoque,m,fr
gonochorisme,m,fr
gong,m,fr
gord,m,fr
gopak,m,fr
gonophore,m,fr
gorille,m,fr
gonosome,m,fr
Goth,m,fr
gosier,m,fr
googlage,m,fr
gougnafier,m,fr
gothique,m,fr
goujon,m,fr
gouet,m,fr
goudronnage,m,fr
gotha,m,fr
goulu,m,fr
goujat,m,fr
goulag,m,fr
goupillon,m,fr
gourdin,m,fr
gourbi,m,fr
goupil,m,fr
gourbet,m,fr
gourlot,m,fr
gourmand,m,fr
gourami,m,fr
goumier,m,fr
Goussainvillois,m,fr
goudron,m,fr
gourmet,m,fr
gout,m,fr
gouvernant,m,fr
gouteur,m,fr
gouvernail,m,fr
gouvernement de coalition,m,fr
gourou,m,fr
gouvernement minoritaire,m,fr
gouvernementalisme,m,fr
grabat,m,fr
graal,m,fr
gouvernment,m,fr
grade,m,fr
grabon,m,fr
gradus,m,fr
gradient,m,fr
gradin,m,fr
grain,m,fr
grabuge,m,fr
gouverneur,m,fr
grainetier,m,fr
grand blanc,m,fr
grais,m,fr
graissage,m,fr
grand jour,m,fr
grand axe,m,fr
grand de ce monde,m,fr
grand magasin,m,fr
grand pont,m,fr
grand pontife,m,fr
grand-parent,m,fr
Grand-Estois,m,fr
granola,m,fr
Grands Lacs,"pl,m",fr
granivore,m,fr
Grand-Russien,m,fr
granulateur,m,fr
granulocyte,m,fr
granulome,m,fr
graphite,m,fr
graton,m,fr
graticule,m,fr
grattage,m,fr
gratin,m,fr
grapheur,m,fr
gratte-papier,m,fr
gratte-cul,m,fr
grattoir,m,fr
gravats,"pl,m",fr
gravier,m,fr
gratuiciel,m,fr
grattement,m,fr
gratteux,"pl,m",fr
gray,m,fr
graveur,m,fr
gravoir,m,fr
grenier,m,fr
grelot,m,fr
Grenadien,m,fr
grenat,m,fr
Grenoblois,m,fr
graviton,m,fr
gressin,m,fr
grenier d'abondance,m,fr
gringalet,m,fr
grenadier,m,fr
grimoire,m,fr
grimacier,m,fr
grimpereau des bois,m,fr
gribouilleur,m,fr
gris,m,fr
grimpeur,m,fr
Gretzky,m,fr
gringue,m,fr
grippage,m,fr
groove,m,fr
grippe-sou,m,fr
grisou,m,fr
groupe de travail,m,fr
gros bonnet,m,fr
griset,m,fr
gros bon sens,m,fr
groupe sanguin,m,fr
grunge,m,fr
grogneur,m,fr
groupement,m,fr
groupe nominal,m,fr
gruon,m,fr
grutier,m,fr
GSM,m,fr
gruau,m,fr
groupuscule,m,fr
grumeau,m,fr
grurin,m,fr
guacamole,m,fr
gru,m,fr
guarani,m,fr
guano,m,fr
Guelfe,m,fr
guerrier,m,fr
guetteur,m,fr
Guernesiais,m,fr
guesdisme,m,fr
gueux,m,fr
guet-apens,m,fr
gueulement,m,fr
gueulard,m,fr
gueuloir,m,fr
gueusard,m,fr
gui,m,fr
gugusse,m,fr
gui blanc,m,fr
gugus,m,fr
guichet,m,fr
guidon,m,fr
guichet automatique bancaire,m,fr
gui des feuillus,m,fr
guichetier,m,fr
guide,m,fr
guignol,m,fr
guide de conversation,m,fr
guide de voyage,m,fr
guidage,m,fr
guignolot,m,fr
guigner,m,fr
guignier,m,fr
guillaume,m,fr
guillemet,m,fr
guignolet,m,fr
guillage,m,fr
Guillard,m,fr
guillemin,m,fr
guillon,m,fr
guillocheur,m,fr
guinguet,m,fr
guindeau,m,fr
guppy,m,fr
gus,m,fr
gujarati,m,fr
Guyon,m,fr
gwerz,m,fr
guyot,m,fr
gymnosperme,m,fr
gym,"f,m",fr
gymnosophiste,m,fr
gynandromorphisme,m,fr
gypse,m,fr
gymkhana,m,fr
gyneconome,m,fr
gyro,m,fr
gyropode,m,fr
h muet,m,fr
habilleur,m,fr
gymnote,m,fr
gyrophare,m,fr
gyros,m,fr
guru,m,fr
habous,m,fr
halot,m,fr
halothane,m,fr
habitant,m,fr
hanafisme,m,fr
hand-ball,m,fr
hambourgeois,m,fr
handball,m,fr
hand spinner,m,fr
handic,m,fr
handballeur,m,fr
handibasket,m,fr
hangeul,m,fr
handicap moteur,m,fr
hanout,m,fr
handicapeur,m,fr
handisport,m,fr
Hanovrien,m,fr
happening,m,fr
haoussa,m,fr
hanneton,m,fr
harangueur,m,fr
harassement,m,fr
harceleur,m,fr
hard,m,fr
hardeur,m,fr
harem,m,fr
haricot,m,fr
hareng saur,m,fr
hardware,m,fr
halva,m,fr
harenguet,m,fr
harenguier,m,fr
haret,m,fr
haricot blanc,m,fr
harfang des neiges,m,fr
haricot de Baria,m,fr
haricot de Lima,m,fr
harki,m,fr
haricot du Tonkin,m,fr
Harijan,m,fr
haricot rouge,m,fr
haro,m,fr
Harki,m,fr
harponnement,m,fr
harponneur,m,fr
harmattan,m,fr
harpaye,m,fr
hashtag,m,fr
harraga,m,fr
haubert,m,fr
haschisch,m,fr
haut,m,fr
hauban,m,fr
harpon,m,fr
hassidisme,m,fr
haussecol,m,fr
haveur,m,fr
hausse-col,m,fr
Havrais,m,fr
haut du panier,m,fr
haut fait,m,fr
havre,m,fr
hawaiien,m,fr
hazard,m,fr
Hb.,m,fr
hassium,m,fr
hebdomadier,m,fr
heaume,m,fr
hectare,m,fr
hectopascal,m,fr
haut allemand,m,fr
hectolitre,m,fr
hecto,m,fr
hayon,m,fr
helminthe,m,fr
hennin,m,fr
hendiadyin,m,fr
henry,m,fr
heptoxyde,m,fr
heptafluorure,m,fr
heptagone,m,fr
herbivore,m,fr
hercheur,m,fr
hercule,m,fr
herborisateur,m,fr
herbier,m,fr
hercynien,m,fr
hermaphrodisme,m,fr
Hermais,m,fr
hermite,m,fr
hespagnol,m,fr
heur,m,fr
himation,m,fr
heu,m,fr
hexachlorure,m,fr
hindi,m,fr
hip hop,m,fr
hinterland,m,fr
hindouisme,m,fr
hippiatre,m,fr
hip-hop,m,fr
hippocampe,m,fr
hippisme,m,fr
hetman,m,fr
hippodrome,m,fr
hippopotame amphibie,m,fr
hippogriffe,m,fr
hippopotame commun,m,fr
hippopotame nain,m,fr
hiragana,m,fr
hirondeau,m,fr
hispanisme,m,fr
historique,m,fr
hirsutisme,m,fr
historicisme,m,fr
histiocyte,m,fr
histrion,m,fr
historisme,m,fr
hittite,m,fr
hiver,m,fr
histrionisme,m,fr
historien,m,fr
hobby,m,fr
hockey,m,fr
hivernage,m,fr
hochet,m,fr
hockey balle,m,fr
hoazin,m,fr
hochement,m,fr
hockey cosom,m,fr
hochepot,m,fr
hockey sur table,m,fr
hockey d'antan,m,fr
hockey sur gazon,m,fr
hocco,m,fr
hockey sur luge,m,fr
hodographe,m,fr
hodjatoleslam,m,fr
hockey-balle,m,fr
holmate,m,fr
hockeyeur,m,fr
holdup,m,fr
hollandais,m,fr
hold-up,m,fr
holographe,m,fr
hologramme,m,fr
Hollandais,m,fr
holoparasitisme,m,fr
Holyokais,m,fr
holoside,m,fr
homard,m,fr
holonyme,m,fr
homme blanc,m,fr
homme d'affaires,m,fr
homme au foyer,m,fr
homme de guerre,m,fr
homme d'action,m,fr
homme de la situation,m,fr
homocaryon,m,fr
homme de science,m,fr
homme de paille,m,fr
homme du monde,m,fr
homme des cavernes,m,fr
homme-orchestre,m,fr
homme-sandwich,m,fr
homodonte,m,fr
homonyme,m,fr
homophone,m,fr
homoglyphe,m,fr
hongrois,m,fr
hooligan,m,fr
hongre,m,fr
hoquet,m,fr
hooliganisme,m,fr
horaire,m,fr
horizon,m,fr
hormogonie,m,fr
hors-bord,m,fr
horodateur,m,fr
horodatage,m,fr
hors-piste,m,fr
hors-jeu,m,fr
horloger,m,fr
hospice,m,fr
horsain,m,fr
horticulteur,m,fr
hortensia,m,fr
horoscope,m,fr
hotteur,m,fr
houage,m,fr
hospital,m,fr
hospitalisme,m,fr
hospodar,m,fr
hourra,m,fr
hourrah,m,fr
Houthi,m,fr
houx,m,fr
housing,m,fr
hoverport,m,fr
houssoir,m,fr
hovercraft,m,fr
HP,m,fr
houseau,m,fr
houx commun,m,fr
hoyau,m,fr
huguenot,m,fr
huchet,m,fr
huis clos,m,fr
huis,m,fr
hypnotoxine,m,fr
hypnotisme,m,fr
hypocondre,m,fr
hypocras,m,fr
hypoderme,m,fr
hypolimnion,m,fr
hypogastre,m,fr
hypocoristique,m,fr
hyponyme,m,fr
hypospade,m,fr
ichneumon,m,fr
identifiant,m,fr
ide,m,fr
idiolecte,m,fr
igo,m,fr
ignifuge,m,fr
iench,m,fr
idiotisme,m,fr
ilium,m,fr
ignitron,m,fr
ilion,m,fr
iguanodon,m,fr
illettrisme,m,fr
illatif,m,fr
illectronisme,m,fr
illuminisme,m,fr
illustre inconnu,m,fr
illogisme,m,fr
illumineur,m,fr
ilot,m,fr
illustrateur,m,fr
illuminateur,m,fr
ilotage,m,fr
ilotisme,m,fr
ilotier,m,fr
imagier,m,fr
imaginaire,m,fr
imanat,m,fr
imide,m,fr
iminoacide,m,fr
impact,m,fr
imaginaire pur,m,fr
impatient,m,fr
impedimentum,m,fr
imamat,m,fr
immunosuppresseur,m,fr
imparfait,m,fr
impatriotisme,m,fr
impeachment,m,fr
impala,m,fr
imperfectif,m,fr
impluvium,m,fr
implant,m,fr
incorrigible,m,fr
inconnu,m,fr
indate,m,fr
incus,m,fr
indianisme,m,fr
indice,m,fr
indexage,m,fr
inca,m,fr
indicateur,m,fr
indien,m,fr
indicatif,m,fr
index,m,fr
indigent,m,fr
indigo,m,fr
indican,m,fr
indie folk,m,fr
indiciaire,m,fr
indice de masse corporelle,m,fr
indigotate,m,fr
Indochinois,m,fr
indoxyle,m,fr
inducteur,m,fr
indigotier,m,fr
industrialisme,m,fr
infini,m,fr
infantilisme,m,fr
infirmier,m,fr
infarctus du myocarde,m,fr
influenceur,m,fr
infinitisme,m,fr
infra,m,fr
infanteriste,m,fr
infracteur,m,fr
informateur,m,fr
infundibulum,m,fr
infra-son,m,fr
infusoire,m,fr
infrason,m,fr
inhibiteur,m,fr
ingouche,m,fr
inlandsis,m,fr
inhalateur,m,fr
initiateur,m,fr
injecteur,m,fr
innocent,m,fr
input,m,fr
inocybe,m,fr
inosate,m,fr
innu,m,fr
inquilin,m,fr
insert,m,fr
insecte,m,fr
inquilinisme,m,fr
insectivore,m,fr
instant,m,fr
inselberg,m,fr
insignifiant,m,fr
insectarium,m,fr
insectifuge,m,fr
insigne,m,fr
instituteur,m,fr
installateur,m,fr
instructif,m,fr
instructeur,m,fr
instrument,m,fr
insu,m,fr
instrument de mesure,m,fr
instrumental,m,fr
instrument de percussion,m,fr
insulteur,m,fr
insulinome,m,fr
interfaceur,m,fr
intergiciel,m,fr
internet,m,fr
internat,m,fr
internationalisme,m,fr
interligne,"f,m",fr
internement,m,fr
interpellateur,m,fr
interpolateur,m,fr
interrupteur,m,fr
interphone,m,fr
intervalle,m,fr
intestin,m,fr
intertitre,m,fr
interrogatoire,m,fr
interventionnisme,m,fr
interviewer,m,fr
intervalle de confiance,m,fr
invariant,m,fr
intervieweur,m,fr
inventaire,m,fr
intimidateur,m,fr
intimisme,m,fr
invendu,m,fr
investigateur,m,fr
iochroma,m,fr
investissement,m,fr
Italien,m,fr
inverti,m,fr
involucre,m,fr
letchi,m,fr
islamisme,m,fr
italique,m,fr
leu,m,fr
lettrisme,m,fr
leude,"f,m",fr
lev,m,fr
leucoplaste,m,fr
leucome,m,fr
letton,m,fr
leucocyte,m,fr
levain,m,fr
levant,m,fr
levage,m,fr
Levantin,m,fr
lever de soleil,m,fr
lever de rideau,m,fr
lexique,m,fr
li-chi,m,fr
liant,m,fr
liage,m,fr
li,m,fr
librettiste,m,fr
libyque,m,fr
liement,m,fr
lieu de travail,m,fr
licou,m,fr
lien mort,m,fr
lilac,m,fr
lieutenant-gouverneur,m,fr
lift,m,fr
ligotage,m,fr
limage,m,fr
limettier,m,fr
limerick,m,fr
limbourgeois,m,fr
limonadier,m,fr
livre,"f,m",fr
limousin,m,fr
linceul,m,fr
loader,m,fr
lobe,m,fr
locuteur natif,m,fr
locatif,m,fr
long,m,fr
logiciel espion,m,fr
logarithme,m,fr
Londonien,m,fr
lorry,m,fr
loriquet,m,fr
lolo,m,fr
longicorne,m,fr
lori,m,fr
loden,m,fr
loser,m,fr
Lorrain,m,fr
lot de consolation,m,fr
lotissement,m,fr
loyer,m,fr
louchet,m,fr
loukoum,m,fr
lucane,m,fr
lumbago,m,fr
lupin,m,fr
luffa,m,fr
ludion,m,fr
lutin,m,fr
lugol,m,fr
lynchage,m,fr
lymphatisme,m,fr
luminaire,m,fr
lumignon,m,fr
luxembourgisme,m,fr
Lusitanien,m,fr
lynx,m,fr
lyrisme,m,fr
lynx commun,m,fr
lynx d'Europe,m,fr
lynx pardelle,m,fr
lynx d'Espagne,m,fr
lysosome,m,fr
lysol,m,fr
M.16,m,fr
M16,m,fr
M.,m,fr
lyssenkisme,m,fr
ma troi,m,fr
macaque,m,fr
lysozyme,m,fr
macaroni chinois,m,fr
macaroni,m,fr
macareux,m,fr
macassar,m,fr
maccarthysme,m,fr
macchab,m,fr
MacDo,m,fr
macfarlane,m,fr
maceron,m,fr
MacBook,m,fr
machicoulis,m,fr
machaon,m,fr
machinateur,m,fr
machin,m,fr
machinisme,m,fr
machisme,m,fr
maclage,m,fr
macho,m,fr
macis,m,fr
madrier,m,fr
madapolam,m,fr
macvin,m,fr
macrosporange,m,fr
magnum,m,fr
magmatisme,m,fr
magnolia,m,fr
maharaja,m,fr
magot,m,fr
maheutre,m,fr
maigre,m,fr
mainframe,m,fr
maillage,m,fr
mail,m,fr
maillon faible,m,fr
maintien,m,fr
maillot jaune,m,fr
maillot vert,m,fr
mahout,m,fr
maitre-chanteur,m,fr
maj,m,fr
maj.,m,fr
Maj.,m,fr
Malaisien,m,fr
makhzen,m,fr
malayalam,m,fr
malandrin,m,fr
malbec,m,fr
Malawien,m,fr
malaxage,m,fr
malbeck,m,fr
Maldivien,m,fr
malgache,m,fr
maniement,m,fr
manillon,m,fr
Mannois,m,fr
mao-spontex,m,fr
mappage,m,fr
maquis,m,fr
Maori,m,fr
maquereau,m,fr
maous,m,fr
maquignon,m,fr
maquisard,m,fr
marabout,m,fr
marasme,m,fr
maraud,m,fr
marais salant,m,fr
maquilleur,m,fr
marathon,m,fr
marathonien,m,fr
mareyeur,m,fr
marginal,m,fr
marginalisme,m,fr
marguillier,m,fr
mari,"f,m",fr
margrave,"f,m",fr
margouillat,m,fr
marguiller,m,fr
margousier,m,fr
mariage homosexuel,m,fr
mariage blanc,m,fr
marine,"f,m",fr
marimba,m,fr
marigot,m,fr
marketing,m,fr
marin,"f,m",fr
mari complaisant,m,fr
marin d'eau douce,m,fr
marouflage,m,fr
martagon,m,fr
marmonnement,m,fr
marmouset,m,fr
matage,m,fr
matador,m,fr
marinier,m,fr
matassin,m,fr
mat',m,fr
matelas,m,fr
matras,m,fr
matos,m,fr
matinalier,m,fr
mauvais perdant,m,fr
matraqueur,m,fr
mauser,m,fr
matriarcat,m,fr
mayeur,m,fr
matricule,"f,m",fr
maxidiscompteur,m,fr
mauvis,m,fr
mazout,m,fr
mbalax,m,fr
mayorat,m,fr
McDo,m,fr
mazandarani,m,fr
mbalakh,m,fr
mcx,"pl,m",fr
mcx.,"pl,m",fr
Me.,m,fr
meilleur,m,fr
meistre,m,fr
meilleur ami de l'homme,m,fr
mellah,m,fr
mellonure,m,fr
melon de France,m,fr
membron,m,fr
membre,m,fr
membre fondateur,m,fr
membru,m,fr
messager,m,fr
message vocal,m,fr
Messin,m,fr
messire,m,fr
messianisme,m,fr
messie,m,fr
mestre,m,fr
